drug_name	gene_name
linezolid	AOFA
linezolid	AOFB
lisinopril	ACE
lisinopril	ACE2
loperamide	CAC1A
loperamide	CALM
loperamide	OPRD
loperamide	OPRK
loperamide	OPRM
loperamide	COLI
loratadine	HRH1
losartan	AGTR1
lovastatin	HDAC2
lovastatin	HMDH
lovastatin	ITAL
lovastatin	NR1I2
loxapine	ADA1A
loxapine	ADA1B
loxapine	ADA2A
loxapine	ADA2B
loxapine	ADA2C
loxapine	ADRB1
loxapine	ACM1
loxapine	ACM2
loxapine	ACM3
loxapine	ACM4
loxapine	ACM5
loxapine	DRD1
loxapine	DRD2
loxapine	DRD3
loxapine	DRD4
loxapine	DRD5
loxapine	HRH1
loxapine	HRH2
loxapine	HRH4
loxapine	5HT1A
loxapine	5HT1B
loxapine	5HT1D
loxapine	5HT1E
loxapine	5HT2A
loxapine	5HT2C
loxapine	5HT3A
loxapine	5HT5A
loxapine	5HT6R
loxapine	5HT7R
loxapine	SC6A2
loxapine	SC6A3
loxapine	SC6A4
lubiprostone	CLCN2
maprotiline	SC6A2
mebendazole	TBA1A
mebendazole	TBB5
mebendazole	TBB4B
mebeverine	ACM1
melatonin	ASMT
melatonin	CALM
melatonin	CALR
melatonin	PERE
melatonin	ESR1
melatonin	5HT2B
melatonin	PERM
melatonin	MTR1A
melatonin	MTR1B
melatonin	NQO2
melatonin	RORB
meloxicam	PGH1
meloxicam	PGH2
metformin	ACACB
metformin	AAKB1
methimazole	PERT
methocarbamol	CAH1
methotrexate	DYR
methyldopa	ADA2A
methyldopa	ADA2B
methyldopa	ADA2C
methyldopa	DDC
methylergometrine	DRD1
methylergometrine	5HT1E
methylergometrine	5HT1F
methylergometrine	5HT2A
methylergometrine	5HT2B
methylergometrine	5HT2C
methylprednisolone	GCR
metoclopramide	ACM1
metoclopramide	DRD2
metoclopramide	5HT3A
metoclopramide	5HT3B
metoclopramide	5HT4R
metolazone	S12A3
metoprolol	ADRB1
metoprolol	ADRB2
metronidazole	CP2C9
metronidazole	CP3A4
mexiletine	UROK
mexiletine	SCN4A
mexiletine	SCN5A
mianserin	ADA1A
mianserin	ADA1B
mianserin	ADA1D
mianserin	HRH1
mianserin	HRH2
mianserin	5HT2A
mianserin	5HT2B
mianserin	5HT2C
mianserin	5HT6R
mianserin	5HT7R
miconazole	TRPM2
miconazole	TRPV5
mifepristone	ANDR
mifepristone	NR1I2
mifepristone	GCR
mifepristone	PRGR
miglitol	LYAG
miglitol	GANAB
miglitol	GANC
miglitol	MGA
milnacipran	SC6A2
milnacipran	SC6A4
milrinone	PDE2A
milrinone	PDE3A
milrinone	PDE3B
milrinone	PDE5A
minoxidil	ABCC9
minoxidil	KCNJ1
minoxidil	KCJ10
minoxidil	KCJ11
minoxidil	KCNJ8
minoxidil	PGH1
mirtazapine	ADA2A
mirtazapine	ADA2B
mirtazapine	ADA2C
mirtazapine	5HT2A
mirtazapine	5HT2C
misoprostol	PE2R2
misoprostol	PE2R3
misoprostol	PE2R4
misoprostol	PI2R
mitotane	CP11A
mitotane	C11B1
mitotane	ESR1
mitoxantrone	TOP2A
moclobemide	AOFA
moclobemide	AOFB
montelukast	LOX5
montelukast	CLTR1
moxifloxacin	TOP2A
moxonidine	ADA2A
moxonidine	ADA2B
moxonidine	ADA2C
nabumetone	PGH1
nabumetone	PGH2
nadolol	ADRB1
nadolol	ADRB2
nadolol	ADRB3
nalbuphine	OPRD
nalbuphine	OPRK
nalbuphine	OPRM
naloxone	CREB1
naloxone	ESR1
naloxone	OPRD
naloxone	OPRK
naloxone	OPRM
naloxone	TLR4
naltrexone	OPRD
naltrexone	OPRK
naltrexone	OPRM
naltrexone	SGMR1
naproxen	PGH1
naproxen	PGH2
naratriptan	5HT1A
naratriptan	5HT1B
naratriptan	5HT1D
naratriptan	5HT1E
naratriptan	5HT1F
nateglinide	ABCC8
nateglinide	KCJ10
nateglinide	KCJ11
nateglinide	PPARG
nebivolol	ADRB1
nefazodone	ADA1A
nefazodone	ADA1B
nefazodone	ADA2A
nefazodone	CP3A4
nefazodone	5HT1A
nefazodone	5HT2A
nefazodone	5HT2C
nefazodone	SC6A2
nefazodone	SC6A3
nefazodone	SC6A4
nelarabine	DPOLA
nelfinavir	CP1A2
nelfinavir	CP2B6
nelfinavir	CP2CJ
nelfinavir	CP2C9
nelfinavir	CP2D6
nelfinavir	CP3A4
nelfinavir	CP3A7
neostigmine	ACES
nepafenac	PGH1
nepafenac	PGH2
nevirapine	CP1A2
nevirapine	CP2A6
nevirapine	CP2B6
nevirapine	CP2C9
nevirapine	CP2D6
nevirapine	CP3A4
nevirapine	CP3A5
nicardipine	AA3R
nicorandil	KCJ11
nicotine	CLAT
nicotine	ACH10
nicotine	ACHA2
nicotine	ACHA3
nicotine	ACHA4
nicotine	ACHA5
nicotine	ACHA6
nicotine	ACHA7
nicotine	ACHA9
nicotine	ACHB2
nicotine	ACHB3
nicotine	ACHB4
nicotine	CP19A
nicotine	THAS
nicotine	TRPA1
nifedipine	CAC1C
nifedipine	CAC1D
nifedipine	CAC1F
nifedipine	CAC1H
nifedipine	CAC1S
nifedipine	CA2D1
nifedipine	CACB2
nifedipine	CALM
nifedipine	GLRA1
nifedipine	GLRA3
nifedipine	GLRB
nifedipine	KCNA1
nifedipine	KCNA5
nifedipine	NR1I2
nifedipine	TRPM3
nimodipine	CFTR
nimodipine	MCR
nisoldipine	CAC1C
nisoldipine	CAC1D
nisoldipine	CAC1F
nisoldipine	CAC1S
nizatidine	HRH2
norepinephrine	ADA1A
norepinephrine	ADA1B
norepinephrine	ADA1D
norepinephrine	ADA2A
norepinephrine	ADA2B
norepinephrine	ADA2C
norepinephrine	ADRB1
norepinephrine	ADRB2
norepinephrine	ADRB3
norepinephrine	PH4H
norepinephrine	VMAT1
norepinephrine	VMAT2
norfloxacin	TOP2A
nortriptyline	ADA1A
nortriptyline	ADA1B
nortriptyline	ADA1D
nortriptyline	ADA2A
nortriptyline	ADA2B
nortriptyline	ADA2C
nortriptyline	ADRB1
nortriptyline	ADRB2
nortriptyline	ADRB3
nortriptyline	ACM1
nortriptyline	ACM2
nortriptyline	ACM3
nortriptyline	ACM4
nortriptyline	ACM5
nortriptyline	DRD2
nortriptyline	HRH1
nortriptyline	5HT1A
nortriptyline	5HT2A
nortriptyline	5HT2C
nortriptyline	5HT6R
nortriptyline	KCJ10
nortriptyline	PGRC1
nortriptyline	SGMR1
nortriptyline	SC6A2
nortriptyline	SC6A4
octreotide	SSR2
octreotide	SSR3
octreotide	SSR5
olanzapine	ADA1A
olanzapine	ADA1B
olanzapine	ADA2A
olanzapine	ADA2B
olanzapine	ADA2C
olanzapine	ADRB1
olanzapine	ADRB2
olanzapine	ADRB3
olanzapine	ACM1
olanzapine	ACM2
olanzapine	ACM3
olanzapine	ACM4
olanzapine	ACM5
olanzapine	DRD1
olanzapine	DRD2
olanzapine	DRD3
olanzapine	DRD4
olanzapine	DRD5
olanzapine	GBRA1
olanzapine	GBRA2
olanzapine	GBRA3
olanzapine	GBRA4
olanzapine	GBRA5
olanzapine	GBRA6
olanzapine	GBRB1
olanzapine	GBRB2
olanzapine	GBRB3
olanzapine	GBRD
olanzapine	GBRE
olanzapine	GBRG1
olanzapine	GBRG2
olanzapine	GBRG3
olanzapine	GBRP
olanzapine	GBRT
olanzapine	HRH1
olanzapine	HRH2
olanzapine	HRH4
olanzapine	5HT1A
olanzapine	5HT1B
olanzapine	5HT1D
olanzapine	5HT1E
olanzapine	5HT1F
olanzapine	5HT2A
olanzapine	5HT2B
olanzapine	5HT2C
olanzapine	5HT3A
olanzapine	5HT5A
olanzapine	5HT6R
olanzapine	5HT7R
olmesartan	AGTR1
olopatadine	HRH1
olopatadine	S10A1
olopatadine	S10AC
olopatadine	S10AD
olopatadine	S10A2
olopatadine	S100B
olsalazine	IFNG
olsalazine	TPMT
omeprazole	ATP4A
omeprazole	CLCN2
ondansetron	5HT3A
ondansetron	5HT3B
orlistat	CNR1
orlistat	F5GY58
orlistat	DAGLB
orlistat	FAS
orlistat	LIPG
orlistat	LIPP
oxaprozin	PGH1
oxaprozin	PGH2
oxcarbazepine	SCNAA
oxcarbazepine	SCNBA
oxcarbazepine	SCN1A
oxcarbazepine	SCN2A
oxcarbazepine	SCN3A
oxcarbazepine	SCN4A
oxcarbazepine	SCN5A
oxcarbazepine	SCN7A
oxcarbazepine	SCN8A
oxcarbazepine	SCN9A
oxybutynin	ACM1
oxybutynin	ACM2
oxybutynin	ACM3
paclitaxel	BCL2
paclitaxel	MTAP2
paclitaxel	MAP4
paclitaxel	TAU
paclitaxel	NR1I2
paclitaxel	TLR4
paclitaxel	TBA1A
paclitaxel	TBA1B
paclitaxel	TBA1C
paclitaxel	TBA3C
paclitaxel	TUBA3D
paclitaxel	TBA3E
paclitaxel	TBA4A
paclitaxel	TBB5
paclitaxel	TBB1
paclitaxel	TBB2A
paclitaxel	TBB2B
paclitaxel	TBB3
paclitaxel	TBB4A
paclitaxel	TBB4B
paclitaxel	TBB6
paclitaxel	TUBB8
palonosetron	5HT3A
pancuronium	ACM2
pancuronium	ACM3
pancuronium	ACHA
pancuronium	ACHA2
pantoprazole	ATP4A
paricalcitol	VDR
paroxetine	ACM1
paroxetine	ACM2
paroxetine	ACM3
paroxetine	ACM4
paroxetine	ACM5
paroxetine	5HT2A
paroxetine	SC6A2
paroxetine	SC6A4
pemetrexed	PUR9
pemetrexed	DYR
pemetrexed	PUR2
pemetrexed	TYSY
pentoxifylline	AA1R
pentoxifylline	AA2AR
pentoxifylline	AA2BR
pentoxifylline	ADA2B
pentoxifylline	5NTD
pentoxifylline	PDE10
pentoxifylline	PDE1A
pentoxifylline	PDE1B
pentoxifylline	PDE1C
pentoxifylline	PDE2A
pentoxifylline	PDE3A
pentoxifylline	PDE3B
pentoxifylline	PDE4A
pentoxifylline	PDE4B
pentoxifylline	PDE4C
pentoxifylline	PDE4D
pentoxifylline	PDE5A
pentoxifylline	PDE6A
pentoxifylline	PDE6B
pentoxifylline	PDE6C
pentoxifylline	PDE6D
pentoxifylline	CNRG
pentoxifylline	CNCG
pentoxifylline	PDE7A
pentoxifylline	PDE7B
pentoxifylline	PDE8A
pentoxifylline	PDE8B
pentoxifylline	PDE9A
pentoxifylline	TNFA
pergolide	ADA1A
pergolide	ADA1B
pergolide	ADA1D
pergolide	ADA2A
pergolide	ADA2B
pergolide	ADA2C
pergolide	DRD1
pergolide	DRD2
pergolide	DRD3
pergolide	DRD4
pergolide	DRD5
pergolide	5HT1A
pergolide	5HT1B
pergolide	5HT1D
pergolide	5HT2A
pergolide	5HT2B
pergolide	5HT2C
perindopril	ACE
perphenazine	CALM
perphenazine	DRD1
perphenazine	DRD2
perphenazine	HRH1
perphenazine	5HT2A
perphenazine	5HT2C
perphenazine	5HT6R
perphenazine	5HT7R
phenelzine	GABT
phenelzine	AOC3
phenelzine	DCE2
phenelzine	ALAT1
phenelzine	ALAT2
phenelzine	AOFA
phenelzine	AOFB
phenelzine	SC6A2
phenelzine	SC6A3
phenelzine	SC6A4
phenylephrine	ADA1A
phenylephrine	ADA1B
phenylephrine	ADA1D
phenytoin	SCNAA
phenytoin	SCNBA
phenytoin	SCN1A
phenytoin	SCN2A
phenytoin	SCN3A
phenytoin	SCN4A
phenytoin	SCN5A
phenytoin	SCN7A
phenytoin	SCN8A
phenytoin	SCN9A
pilocarpine	ACM1
pilocarpine	ACM2
pilocarpine	ACM3
pilocarpine	ACM4
pilocarpine	ACM5
pimozide	CAC1I
pimozide	CALM
pimozide	DRD1
pimozide	DRD2
pimozide	DRD3
pimozide	DRD4
pimozide	DRD5
pimozide	HRH1
pimozide	5HT1A
pimozide	5HT2A
pimozide	KCA10
pimozide	KCNH2
pindolol	ADRB1
pindolol	ADRB2
pindolol	5HT1A
pindolol	5HT2A
pindolol	5HT2B
pioglitazone	PPARG
pioglitazone	TRPM3
piroxicam	PGH1
piroxicam	PGH2
pitavastatin	HMDH
posaconazole	CP3A4
pramipexole	ADA2A
pramipexole	ADA2B
pramipexole	ADA2C
pramipexole	DRD1
pramipexole	DRD2
pramipexole	DRD3
pramipexole	DRD4
pramipexole	DRD5
pramipexole	5HT1A
pramipexole	5HT1B
pramipexole	5HT1D
pramipexole	5HT2A
pramipexole	5HT2B
pramipexole	5HT2C
pravastatin	HMDH
pravastatin	SO1B1
prazosin	ADA1A
prazosin	ADA1B
prazosin	ADA1D
prazosin	ADA2A
prazosin	ADA2B
prazosin	ADA2C
prazosin	KCNH2
prazosin	KCNH6
prazosin	KCNH7
prednisolone	GCR
prednisolone	MCR
prednisolone	CBG
prednisone	DHI1
prednisone	GCR
primidone	ACHA4
primidone	ACHA7
primidone	GBRA1
primidone	GBRA2
primidone	GBRA3
primidone	GBRA4
primidone	GBRA5
primidone	GBRA6
primidone	GBRB1
primidone	GBRB2
primidone	GBRB3
primidone	GBRD
primidone	GBRE
primidone	GBRG1
primidone	GBRG2
primidone	GBRG3
primidone	GBRP
primidone	GBRT
primidone	GRIA2
primidone	GRIK2
primidone	SCNAA
primidone	SCNBA
primidone	SCN1A
primidone	SCN2A
primidone	SCN3A
primidone	SCN4A
primidone	SCN5A
primidone	SCN7A
primidone	SCN8A
primidone	SCN9A
probenecid	PANX1
probenecid	S22AB
probenecid	S22A6
probenecid	S22A8
probenecid	SLCO1C1
prochlorperazine	DRD1
prochlorperazine	DRD2
prochlorperazine	DRD3
prochlorperazine	DRD4
progesterone	CATSPER1
progesterone	CATSPER2
progesterone	CATSPER3
progesterone	CATSPER4
progesterone	CP17A
progesterone	ESR1
progesterone	MCR
progesterone	OPRK
progesterone	PRGR
progesterone	TRPC5
promethazine	HRH1
propafenone	ADRB1
propafenone	ADRB2
propafenone	KCNA5
propafenone	KCNH2
propranolol	ADRB1
propranolol	ADRB2
propylthiouracil	DIO1
propylthiouracil	PERT
pyrazinamide	FAS
pyridoxine	DDC
pyridoxine	PDXK
pyrimethamine	DYR
pyrimethamine	SLC47A1
quetiapine	ADA1A
quetiapine	ADA1B
quetiapine	ADA1D
quetiapine	ADA2A
quetiapine	ADA2B
quetiapine	ADA2C
quetiapine	ACM1
quetiapine	ACM2
quetiapine	ACM3
quetiapine	ACM4
quetiapine	ACM5
quetiapine	DRD1
quetiapine	DRD2
quetiapine	DRD3
quetiapine	DRD4
quetiapine	DRD5
quetiapine	HRH1
quetiapine	5HT1A
quetiapine	5HT1B
quetiapine	5HT1D
quetiapine	5HT1E
quetiapine	5HT1F
quetiapine	5HT2A
quetiapine	5HT2C
quetiapine	5HT3A
quetiapine	5HT6R
quetiapine	5HT7R
quetiapine	SC6A2
quinapril	ACE
quinidine	KCNA5
quinidine	KCNA7
quinidine	KCNH1
quinidine	KCNH2
quinidine	KCNH5
quinidine	KCNK1
quinidine	KCNK6
quinidine	SCN5A
quinidine	S29A4
rabeprazole	ATP4A
raloxifene	ESR1
raloxifene	ESR2
ramelteon	MTR1A
ramelteon	MTR1B
ramipril	ACE
ranitidine	HRH2
ranolazine	SCNAA
ranolazine	SCN9A
reboxetine	SC6A2
repaglinide	ABCC8
repaglinide	KCJ11
repaglinide	PPARG
ribavirin	KAD_BACSU
ribavirin	ENPP1
ribavirin	IMDH1
ribavirin	IMDH2
ribavirin	5NTC
riluzole	KCNK10
riluzole	KCNK2
riluzole	KCNK4
riluzole	KCNN4
riluzole	SCNAA
riluzole	SCNBA
riluzole	SCN1A
riluzole	SCN2A
riluzole	SCN3A
riluzole	SCN4A
riluzole	SCN5A
riluzole	SCN7A
riluzole	SCN8A
riluzole	SCN9A
riluzole	XCT
risperidone	ADA1A
risperidone	ADA1B
risperidone	ADA1D
risperidone	ADA2A
risperidone	ADA2B
risperidone	ADA2C
risperidone	DRD1
risperidone	DRD2
risperidone	DRD3
risperidone	DRD4
risperidone	HRH1
risperidone	5HT1A
risperidone	5HT1B
risperidone	5HT1D
risperidone	5HT1E
risperidone	5HT1F
risperidone	5HT2A
risperidone	5HT2C
risperidone	5HT6R
risperidone	5HT7R
ritonavir	CP1A2
ritonavir	CP2B6
ritonavir	CP2CJ
ritonavir	CP2C8
ritonavir	CP2C9
ritonavir	CP2D6
ritonavir	CP2E1
ritonavir	CP3A4
ritonavir	CP3A5
ritonavir	CP3A7
rivaroxaban	FA10
rivastigmine	ACES
rivastigmine	CHLE
rizatriptan	5HT1A
rizatriptan	5HT1B
rizatriptan	5HT1D
rizatriptan	5HT1E
rizatriptan	5HT1F
rocuronium	ACM2
rocuronium	ACHA2
rocuronium	5HT3A
rofecoxib	ELN
rofecoxib	PGH2
ropinirole	ADA2A
ropinirole	ADA2B
ropinirole	ADA2C
ropinirole	DRD1
ropinirole	DRD2
ropinirole	DRD3
ropinirole	DRD4
ropinirole	DRD5
ropinirole	5HT1A
ropinirole	5HT1B
ropinirole	5HT1D
ropinirole	5HT2A
ropinirole	5HT2B
ropinirole	5HT2C
ropivacaine	SCNAA
rosiglitazone	FFAR1
rosiglitazone	PPARG
rosiglitazone	TRPC5
rosiglitazone	TRPM3
rosuvastatin	HMDH
roxithromycin	MTLR
salmeterol	ADRB2
saquinavir	CP3A4
saxagliptin	DPP4
scopolamine	ACM1
scopolamine	ACM2
scopolamine	ACM3
scopolamine	ACM4
scopolamine	ACM5
scopolamine	SUIS
sertraline	SC6A3
sertraline	SC6A4
sevoflurane	AT2C1
sevoflurane	ATPD
sevoflurane	GBRA1
sevoflurane	GBRA2
sevoflurane	GBRA3
sevoflurane	GBRA4
sevoflurane	GBRA5
sevoflurane	GBRA6
sevoflurane	GBRB1
sevoflurane	GBRB2
sevoflurane	GBRB3
sevoflurane	GBRD
sevoflurane	GBRE
sevoflurane	GBRG1
sevoflurane	GBRG2
sevoflurane	GBRG3
sevoflurane	GBRP
sevoflurane	GBRT
sevoflurane	GLRA1
sevoflurane	GLRB
sevoflurane	GRIA1
sevoflurane	KCNA1
sevoflurane	KCNK10
sevoflurane	KCNK18
sevoflurane	KCNK2
sevoflurane	KCNK3
sevoflurane	KCNK9
sevoflurane	NU1M
sildenafil	PDE5A
sildenafil	CNRG
sildenafil	CNCG
sildenafil	SO1B1
sildenafil	SO1B3
simvastatin	HMDH
simvastatin	ITGB2
sitagliptin	DPP4
sorafenib	BRAF
sorafenib	DDR2
sorafenib	FGFR1
sorafenib	VGFR1
sorafenib	FLT3
sorafenib	VGFR3
sorafenib	VGFR2
sorafenib	KIT
sorafenib	PGFRB
sorafenib	RAF1
sorafenib	O43519
sotalol	ADRB1
sotalol	ADRB2
sotalol	KCNH2
spironolactone	ANDR
spironolactone	CAC1A
spironolactone	CAC1B
spironolactone	CAC1C
spironolactone	CAC1D
spironolactone	CAC1F
spironolactone	CAC1G
spironolactone	CAC1H
spironolactone	CAC1I
spironolactone	CAC1S
spironolactone	CA2D1
spironolactone	CA2D2
spironolactone	CA2D3
spironolactone	CACB1
spironolactone	CACB2
spironolactone	CACB3
spironolactone	CACB4
spironolactone	CCG1
spironolactone	C11B2
spironolactone	GCR
spironolactone	MCR
spironolactone	PRGR
spironolactone	SHBG
sulfasalazine	THIL
sulfasalazine	LOX5
sulfasalazine	IKKA
sulfasalazine	IKKB
sulfasalazine	PA21B
sulfasalazine	PPARG
sulfasalazine	PGH1
sulfasalazine	PGH2
sulfasalazine	SLC46A1
sulfasalazine	XCT
sulfasalazine	THAS
sulindac	ALDR
sumatriptan	5HT1A
sumatriptan	5HT1B
sumatriptan	5HT1D
sumatriptan	5HT1E
sumatriptan	5HT1F
sumatriptan	5HT5A
sumatriptan	5HT6R
sumatriptan	5HT7R
tacrolimus	FKB1A
tadalafil	PDE11
tadalafil	PDE5A
tamoxifen	EBP
tamoxifen	ESR1
tamoxifen	ESR2
tamoxifen	GPER1
tamoxifen	KPCA
tamoxifen	KPCB
tamoxifen	KPCD
tamoxifen	KPCE
tamoxifen	KPCG
tamoxifen	KPCI
tamoxifen	KPCT
tamoxifen	KPCZ
tamsulosin	ADA1A
tamsulosin	ADA1B
tamsulosin	ADA1D
tazarotene	RARA
tazarotene	RARB
tazarotene	RARG
tazarotene	RXRB
tegaserod	5HT2A
tegaserod	5HT2B
tegaserod	5HT2C
tegaserod	5HT4R
telithromycin	CP1A2
telithromycin	CP2D6
telithromycin	CP3A4
telithromycin	CP3A5
telithromycin	CP3A7
telmisartan	AGTR1
telmisartan	PPARG
temozolomide	MGMT
temsirolimus	MTOR
tenoxicam	PGH1
tenoxicam	PGH2
terazosin	ADA1A
terazosin	ADA1B
terazosin	ADA1D
terbinafine	ERG1
terbutaline	ADRB2
tetrabenazine	VMAT1
tetrabenazine	VMAT2
thalidomide	TNFA
thiamine	SLC19A2
thiamine	SLC19A3
thiamine	TPK1
thiotepa	CP2B6
thiotepa	CP3A4
thiothixene	DRD1
thiothixene	DRD2
thiothixene	HRH1
thiothixene	5HT2A
tiagabine	SC6A1
tibolone	ESR1
ticlopidine	P2Y12
timolol	ADRB1
timolol	ADRB2
tiotropium	ACM1
tiotropium	ACM2
tiotropium	ACM3
tirofiban	ITA2B
tirofiban	ITB3
tizanidine	ADA2A
tizanidine	ADA2B
tizanidine	ADA2C
tizanidine	NISCH
tolbutamide	ABCC8
tolbutamide	KCNJ1
tolbutamide	KCJ11
tolbutamide	KCNJ8
tolcapone	COMT
tolterodine	ACM1
tolterodine	ACM2
tolterodine	ACM3
tolterodine	ACM4
tolterodine	ACM5
topiramate	CAH1
topiramate	CAH12
topiramate	CAH2
topiramate	CAH4
topiramate	CAH7
topiramate	GBRA1
topiramate	GBRA2
topiramate	GBRA3
topiramate	GBRA4
topiramate	GBRA5
topiramate	GBRA6
topiramate	GBRB1
topiramate	GBRB2
topiramate	GBRB3
topiramate	GBRD
topiramate	GBRE
topiramate	GBRG1
topiramate	GBRG2
topiramate	GBRG3
topiramate	GBRP
topiramate	GBRT
topiramate	GRIA1
topiramate	GRIA2
topiramate	GRIA3
topiramate	GRIA4
topiramate	GRIK1
topiramate	GRIK2
topiramate	GRIK3
topiramate	GRIK4
topiramate	GRIK5
topiramate	SCNAA
topiramate	SCNBA
topiramate	SCN1A
topiramate	SCN2A
topiramate	SCN3A
topiramate	SCN4A
topiramate	SCN5A
topiramate	SCN7A
topiramate	SCN8A
topiramate	SCN9A
topotecan	TOP1
topotecan	TOP1M
torasemide	S12A1
toremifene	ESR1
trandolapril	ACE
tranylcypromine	KDM1A
tranylcypromine	AOFA
tranylcypromine	AOFB
travoprost	PF2R
trazodone	ADA1A
trazodone	ADA2A
trazodone	HRH1
trazodone	5HT1A
trazodone	5HT2A
trazodone	5HT2B
trazodone	5HT2C
trazodone	SC6A4
treprostinil	P2Y12
treprostinil	PPARD
treprostinil	PI2R
triamcinolone	GCR
triamterene	SCNNA
triamterene	SCNNB
triamterene	SCNND
triamterene	SCNNG
trifluoperazine	ADA1A
trifluoperazine	CALM
trifluoperazine	CALY
trifluoperazine	DRD2
trifluoperazine	DRD4
trifluoperazine	HRH1
trifluoperazine	5HT2A
trifluoperazine	5HT2C
trifluoperazine	S10A4
trifluoperazine	TNNC1
trihexyphenidyl	ACM1
trimethoprim	DYR
trimethoprim	TYSY
trimipramine	SC6A2
trimipramine	SC6A3
trimipramine	SC6A4
troglitazone	CP2C8
troglitazone	PPARG
troglitazone	TRPM3
tropicamide	ACM3
tropicamide	ACM4
tropisetron	GLRA1
tropisetron	GLRA2
tropisetron	GLRB
tropisetron	5HT3A
tropisetron	5HT4R
valdecoxib	CAH12
valdecoxib	PGH2
valsartan	AGTR1
vardenafil	PDE5A
vardenafil	CNRG
vardenafil	CNCG
varenicline	ACHA3
varenicline	ACHA4
varenicline	ACHA6
varenicline	ACHA7
vasopressin	V1AR
vasopressin	V1BR
vasopressin	V2R
vasopressin	OXYR
vecuronium	ACHA2
venlafaxine	SC6A2
venlafaxine	SC6A4
verapamil	CAC1A
verapamil	CAC1B
verapamil	CAC1C
verapamil	CAC1D
verapamil	CAC1F
verapamil	CAC1G
verapamil	CAC1I
verapamil	CAC1S
verapamil	CACB1
verapamil	CACB2
verapamil	CACB3
verapamil	CACB4
verapamil	CP3A4
verapamil	KCA10
verapamil	KCNA7
verapamil	KCNH2
verapamil	KCJ11
verapamil	NALCN
verapamil	SCN5A
verapamil	S29A4
verapamil	SC6A4
vigabatrin	GABT
vigabatrin	SLC32A1
vildagliptin	DPP4
vinblastine	JUN
vinblastine	TBA1A
vinblastine	TBB5
vinblastine	TBD
vinblastine	TBE
vinblastine	TBG1
vincristine	TBA4A
vincristine	TBB5
vinorelbine	TBA1A
vinorelbine	TBA1B
vinorelbine	TBA1C
vinorelbine	TBA3C
vinorelbine	TUBA3D
vinorelbine	TBA3E
vinorelbine	TBA4A
vinorelbine	TBB5
vinorelbine	TBB1
vinorelbine	TBB2A
vinorelbine	TBB2B
vinorelbine	TBB3
vinorelbine	TBB4A
vinorelbine	TBB4B
vinorelbine	TBB6
vinorelbine	TUBB8
voriconazole	CP2CJ
voriconazole	CP2C9
voriconazole	CP3A4
voriconazole	CP3A5
voriconazole	PGH1
warfarin	VKOR1
zafirlukast	CLTR1
zafirlukast	CLTR2
zanamivir	NEUR2
zidovudine	TERT
ziprasidone	ADA1A
ziprasidone	ADA1B
ziprasidone	ADA2A
ziprasidone	ADA2B
ziprasidone	ADA2C
ziprasidone	ACM1
ziprasidone	ACM2
ziprasidone	ACM3
ziprasidone	ACM4
ziprasidone	ACM5
ziprasidone	DRD1
ziprasidone	DRD2
ziprasidone	DRD3
ziprasidone	DRD4
ziprasidone	DRD5
ziprasidone	HRH1
ziprasidone	5HT1A
ziprasidone	5HT1B
ziprasidone	5HT1D
ziprasidone	5HT1E
ziprasidone	5HT2A
ziprasidone	5HT2C
ziprasidone	5HT3A
ziprasidone	5HT6R
ziprasidone	5HT7R
ziprasidone	SC6A4
zolmitriptan	5HT1A
zolmitriptan	5HT1B
zolmitriptan	5HT1D
zolmitriptan	5HT1E
zolmitriptan	5HT1F
zonisamide	CAH1
zonisamide	CAH10
zonisamide	CAH11
zonisamide	CAH12
zonisamide	CAH13
zonisamide	CAH14
zonisamide	CAH2
zonisamide	CAH3
zonisamide	CAH4
zonisamide	CAH5A
zonisamide	CAH5B
zonisamide	CAH6
zonisamide	CAH7
zonisamide	CAH8
zonisamide	CAH9
zonisamide	CAC1G
zonisamide	CAC1H
zonisamide	CAC1I
zonisamide	AOFA
zonisamide	AOFB
zonisamide	SCNAA
zonisamide	SCNBA
zonisamide	SCN1A
zonisamide	SCN1B
zonisamide	SCN2A
zonisamide	SCN2B
zonisamide	SCN3A
zonisamide	SCN3B
zonisamide	SCN4A
zonisamide	SCN4B
zonisamide	SCN5A
zonisamide	SCN7A
zonisamide	SCN8A
zonisamide	SCN9A
zuclopenthixol	ADA1A
zuclopenthixol	ADA2A
zuclopenthixol	DRD1
zuclopenthixol	DRD2
zuclopenthixol	DRD5
zuclopenthixol	HRH1
zuclopenthixol	5HT2A
goserelin	GNRHR
goserelin	LSHR
pravastatin	HDAC2
fluvoxamine	KCNH2
ramipril	BKRB1
amphetamine	ADA1A
amphetamine	DRD2
amphetamine	VMAT2
amphetamine	SC6A2
amphetamine	TAAR1
amphetamine	SC6A3
amphetamine	SC6A4
amphetamine	ADRB1
amphetamine	AOFA
amphetamine	Q99870
amphetamine	AOFB
amphetamine	CART
lorazepam	GBRA1
phentermine	AOFA
phentermine	SC6A3
phentermine	SC6A4
phentermine	NPY
phentermine	AOFB
phentermine	SC6A2
tramadol	5HT2C
tramadol	ACM1
tramadol	OPRM
tramadol	OPRD
tramadol	SC6A4
tramadol	NMDZ1
tramadol	AA1R
tramadol	NK1R
tramadol	ACM3
tramadol	TRPV1
tramadol	ADA2A
tramadol	OPRK
tramadol	ACHA7
tramadol	SC6A2
tramadol	SCN2A
fluconazole	CP51_CANAL
